"Date","Price","Open","High","Low","Change %"
"Oct 21, 1998","198.68","197.77","199.70","196.32","-0.26%"
"Oct 20, 1998","199.19","194.27","202.04","193.86","2.42%"
"Oct 19, 1998","194.48","196.77","197.39","193.72","-0.90%"
"Oct 16, 1998","196.25","197.98","199.45","193.52","-0.81%"
"Oct 15, 1998","197.85","202.56","203.52","197.79","-2.21%"
"Oct 14, 1998","202.32","203.48","204.75","201.84","-0.23%"
"Oct 13, 1998","202.79","198.83","204.77","198.67","2.08%"
"Oct 12, 1998","198.65","199.47","200.64","195.62","-0.15%"
"Oct 09, 1998","198.95","202.46","204.72","196.36","-1.96%"
"Oct 08, 1998","202.92","207.56","209.97","193.00","-1.50%"
"Oct 07, 1998","206.02","219.19","220.08","202.89","-6.16%"
"Oct 06, 1998","219.54","225.84","225.96","218.84","-2.86%"
"Oct 05, 1998","226.01","230.88","231.17","225.80","-1.87%"
"Oct 02, 1998","230.32","231.28","231.43","226.94","-0.57%"
"Oct 01, 1998","231.64","231.97","232.68","230.39","-0.05%"
"Sep 30, 1998","231.76","229.77","232.53","229.01","0.81%"
"Sep 29, 1998","229.89","232.48","233.28","227.91","-1.08%"
"Sep 28, 1998","232.40","230.95","232.90","229.05","0.46%"
"Sep 25, 1998","231.34","228.98","231.78","227.25","1.22%"
"Sep 24, 1998","228.55","228.37","230.86","228.01","-0.02%"
"Sep 23, 1998","228.60","228.13","230.14","227.26","0.37%"
"Sep 22, 1998","227.75","226.24","228.59","225.08","0.59%"
"Sep 21, 1998","226.41","224.47","226.43","222.79","1.37%"
"Sep 18, 1998","223.36","221.70","224.19","220.48","0.65%"
"Sep 17, 1998","221.92","225.33","226.71","221.27","-1.58%"
"Sep 16, 1998","225.48","224.77","227.34","223.81","0.28%"
"Sep 15, 1998","224.86","222.32","224.87","222.01","1.34%"
"Sep 14, 1998","221.89","220.01","224.05","218.95","1.25%"
"Sep 11, 1998","219.14","226.56","227.06","218.18","-3.59%"
"Sep 10, 1998","227.31","227.77","227.87","224.51","-0.15%"
"Sep 09, 1998","227.65","218.79","228.82","216.01","4.00%"
"Sep 08, 1998","218.90","219.53","220.61","218.24","-0.41%"
"Sep 07, 1998","219.81","224.38","224.69","217.65","-1.62%"
"Sep 04, 1998","223.43","224.37","227.01","222.83","-0.72%"
"Sep 03, 1998","225.06","230.49","231.27","224.49","-2.21%"
"Sep 02, 1998","230.15","228.87","230.98","228.54","0.52%"
"Sep 01, 1998","228.97","234.10","234.69","226.73","-2.30%"
"Aug 31, 1998","234.37","237.82","238.39","233.51","-1.65%"
"Aug 28, 1998","238.29","235.00","239.47","231.83","1.51%"
"Aug 27, 1998","234.75","236.23","236.70","234.23","-0.58%"
"Aug 26, 1998","236.13","236.41","237.54","235.70","-0.05%"
"Aug 25, 1998","236.24","235.62","237.85","234.92","0.17%"
"Aug 24, 1998","235.85","236.68","237.43","235.23","-0.38%"
"Aug 21, 1998","236.76","233.02","237.66","232.29","1.69%"
"Aug 20, 1998","232.83","233.35","234.12","230.12","-0.17%"
"Aug 19, 1998","233.23","234.15","234.79","232.62","-0.49%"
"Aug 18, 1998","234.38","235.90","236.48","233.86","-0.69%"
"Aug 17, 1998","236.00","236.76","237.66","235.25","-0.33%"
"Aug 14, 1998","236.77","235.32","237.07","234.05","0.53%"
"Aug 13, 1998","235.53","237.36","239.61","234.64","-0.95%"
"Aug 12, 1998","237.78","240.01","240.55","236.02","-0.97%"
"Aug 11, 1998","240.12","239.14","240.97","238.55","0.39%"
"Aug 10, 1998","239.19","238.00","239.43","237.66","0.41%"
"Aug 07, 1998","238.21","235.98","238.65","235.60","0.97%"
"Aug 06, 1998","235.91","235.31","237.14","234.83","0.12%"
"Aug 05, 1998","235.62","237.28","237.37","235.02","-0.63%"
"Aug 04, 1998","237.11","237.06","237.79","234.71","0.06%"
"Aug 03, 1998","236.97","236.67","237.69","235.67","0.15%"
"Jul 31, 1998","236.61","235.23","236.93","234.67","0.60%"
"Jul 30, 1998","235.21","233.77","235.59","232.52","0.60%"
"Jul 29, 1998","233.80","232.18","234.74","231.70","0.57%"
"Jul 28, 1998","232.47","236.23","236.35","232.22","-1.50%"
"Jul 27, 1998","236.00","234.41","236.21","234.41","0.36%"
"Jul 24, 1998","235.15","233.35","235.30","231.74","0.76%"
"Jul 23, 1998","233.37","231.84","233.67","230.61","0.69%"
"Jul 22, 1998","231.78","231.84","232.00","231.72","0.49%"
"Jul 21, 1998","230.65","229.03","231.19","228.43","0.73%"
"Jul 20, 1998","228.98","228.98","229.61","227.91","-0.20%"
"Jul 17, 1998","229.44","229.61","229.78","229.38","-0.17%"
"Jul 16, 1998","229.84","229.96","230.78","226.86","0.11%"
"Jul 15, 1998","229.59","228.87","231.30","228.86","0.35%"
"Jul 14, 1998","228.78","231.28","232.47","228.03","-1.21%"
"Jul 13, 1998","231.59","232.95","235.15","230.55","0.47%"
"Jul 10, 1998","230.51","230.22","231.15","228.92","0.10%"
"Jul 09, 1998","230.28","228.94","230.86","228.00","0.83%"
"Jul 08, 1998","228.38","227.00","229.35","225.99","0.52%"
"Jul 07, 1998","227.20","229.84","229.99","226.64","-1.04%"
"Jul 06, 1998","229.59","231.31","231.82","229.29","-0.05%"
"Jul 03, 1998","229.70","233.04","234.00","229.14","-1.53%"
"Jul 02, 1998","233.28","229.26","234.79","228.63","1.73%"
"Jul 01, 1998","229.32","231.46","231.89","228.48","-0.92%"
"Jun 30, 1998","231.44","237.17","237.23","229.97","-2.01%"
"Jun 29, 1998","236.19","236.75","237.82","234.85","-0.07%"
"Jun 26, 1998","236.35","237.59","239.09","235.52","-0.57%"
"Jun 25, 1998","237.71","235.45","238.16","234.30","0.84%"
"Jun 24, 1998","235.72","231.84","236.18","231.46","1.57%"
"Jun 23, 1998","232.08","230.76","232.52","229.56","0.49%"
"Jun 22, 1998","230.95","230.01","232.04","228.16","0.75%"
"Jun 19, 1998","229.24","230.43","230.53","223.73","-0.50%"
"Jun 18, 1998","230.40","227.52","230.88","226.08","1.01%"
"Jun 17, 1998","228.09","236.19","238.30","226.92","-3.59%"
"Jun 16, 1998","236.58","239.32","240.06","233.73","-1.10%"
"Jun 15, 1998","239.22","235.84","239.48","235.43","1.54%"
"Jun 12, 1998","235.59","234.22","236.35","233.85","0.46%"
"Jun 11, 1998","234.51","230.55","235.12","229.37","1.72%"
"Jun 10, 1998","230.54","229.58","231.77","229.27","0.48%"
"Jun 09, 1998","229.44","230.39","230.45","228.56","-0.21%"
"Jun 08, 1998","229.92","228.44","230.04","228.44","0.59%"
"Jun 05, 1998","228.58","226.33","229.00","226.29","0.86%"
"Jun 04, 1998","226.63","226.75","228.68","226.01","-0.31%"
"Jun 03, 1998","227.34","227.10","227.59","224.38","-0.05%"
"Jun 02, 1998","227.45","228.91","229.19","226.83","-0.68%"
"Jun 01, 1998","229.00","226.28","229.42","225.70","1.19%"
"May 29, 1998","226.31","225.39","226.96","224.11","0.27%"
"May 28, 1998","225.69","224.10","226.25","223.23","0.64%"
"May 27, 1998","224.26","225.35","226.18","223.84","-0.50%"
"May 26, 1998","225.38","223.17","225.95","223.14","1.00%"
"May 25, 1998","223.14","222.28","223.58","222.18","0.74%"
"May 22, 1998","221.50","219.82","222.04","219.69","0.70%"
"May 21, 1998","219.97","221.83","221.99","219.63","-0.95%"
"May 20, 1998","222.09","220.84","222.58","220.66","0.38%"
"May 19, 1998","221.24","220.58","222.16","220.10","0.08%"
"May 18, 1998","221.07","218.38","221.37","218.21","1.07%"
"May 15, 1998","218.72","217.88","219.49","217.78","0.37%"
"May 14, 1998","217.92","218.74","219.16","217.06","-0.35%"
"May 13, 1998","218.68","218.54","220.05","218.22","-0.02%"
"May 12, 1998","218.72","216.68","219.24","216.39","0.94%"
"May 11, 1998","216.69","217.92","218.29","215.99","-0.38%"
"May 08, 1998","217.52","219.66","220.14","216.64","-1.03%"
"May 07, 1998","219.78","220.87","221.86","218.84","-0.59%"
"May 06, 1998","221.09","218.52","221.16","218.32","1.13%"
"May 05, 1998","218.62","221.49","221.94","218.17","-1.40%"
"May 04, 1998","221.73","221.58","222.71","221.41","-0.29%"
"May 01, 1998","222.38","221.79","223.24","220.83","0.23%"
"Apr 30, 1998","221.86","220.95","222.44","220.01","0.39%"
"Apr 29, 1998","221.00","219.89","221.29","219.68","0.30%"
"Apr 28, 1998","220.33","221.32","221.83","219.30","-0.52%"
"Apr 27, 1998","221.49","218.57","221.85","218.12","1.25%"
"Apr 24, 1998","218.75","216.57","219.14","215.36","1.00%"
"Apr 23, 1998","216.59","218.07","218.31","215.51","-0.72%"
"Apr 22, 1998","218.15","219.70","220.83","217.22","-0.74%"
"Apr 21, 1998","219.77","221.38","221.64","219.56","-0.81%"
"Apr 20, 1998","221.57","221.95","223.09","221.01","-0.16%"
"Apr 17, 1998","221.93","222.67","223.83","221.11","-0.45%"
"Apr 16, 1998","222.94","218.98","223.37","218.34","1.52%"
"Apr 15, 1998","219.61","218.00","219.81","216.57","0.66%"
"Apr 14, 1998","218.18","215.59","218.74","215.59","1.03%"
"Apr 13, 1998","215.96","215.29","217.01","213.49","0.26%"
"Apr 10, 1998","215.39","218.78","219.73","213.10","-1.77%"
"Apr 09, 1998","219.26","220.04","223.64","217.19","-0.42%"
"Apr 08, 1998","220.19","222.55","223.01","219.05","-1.06%"
"Apr 07, 1998","222.56","224.45","224.76","221.68","-0.91%"
"Apr 06, 1998","224.60","223.81","224.79","222.89","0.23%"
"Apr 03, 1998","224.09","222.51","225.70","221.71","0.68%"
"Apr 02, 1998","222.57","223.47","224.12","221.55","-0.34%"
"Apr 01, 1998","223.32","222.21","223.99","221.98","0.28%"
"Mar 31, 1998","222.70","221.10","224.32","220.26","0.60%"
"Mar 30, 1998","221.38","218.90","222.50","218.66","0.95%"
"Mar 27, 1998","219.30","216.45","219.59","215.32","1.26%"
"Mar 26, 1998","216.57","216.08","217.63","214.74","0.32%"
"Mar 25, 1998","215.87","217.97","218.41","215.02","-1.05%"
"Mar 24, 1998","218.17","218.84","219.53","217.42","-0.41%"
"Mar 23, 1998","219.07","217.16","219.28","217.16","0.65%"
"Mar 20, 1998","217.66","217.82","218.82","214.84","-0.17%"
"Mar 19, 1998","218.04","217.30","218.35","215.80","0.35%"
"Mar 18, 1998","217.29","215.87","218.52","215.62","0.70%"
"Mar 17, 1998","215.79","216.26","216.97","214.82","-0.19%"
"Mar 16, 1998","216.21","213.47","216.85","213.27","1.09%"
"Mar 13, 1998","213.87","213.69","214.49","212.34","-0.03%"
"Mar 12, 1998","213.93","213.16","214.82","212.01","0.29%"
"Mar 11, 1998","213.31","209.04","213.43","208.01","2.00%"
"Mar 10, 1998","209.12","209.27","209.54","208.11","-0.19%"
"Mar 09, 1998","209.51","208.92","210.44","208.77","0.19%"
"Mar 06, 1998","209.11","208.61","209.94","207.43","0.07%"
"Mar 05, 1998","208.96","208.66","210.27","208.26","0.10%"
"Mar 04, 1998","208.75","208.27","209.11","206.83","0.23%"
"Mar 03, 1998","208.27","206.63","208.80","206.28","0.71%"
"Mar 02, 1998","206.81","207.59","208.28","206.08","-0.27%"
"Feb 27, 1998","207.38","208.98","209.45","207.02","-0.85%"
"Feb 26, 1998","209.15","210.82","211.92","208.63","-1.01%"
"Feb 25, 1998","211.28","210.92","212.27","208.80","0.07%"
"Feb 24, 1998","211.13","210.60","211.76","209.93","0.28%"
"Feb 23, 1998","210.53","209.75","211.45","209.08","0.58%"
"Feb 20, 1998","209.32","206.13","209.98","205.93","1.52%"
"Feb 19, 1998","206.19","207.01","207.19","205.92","-0.46%"
"Feb 18, 1998","207.15","206.76","208.01","205.50","0.27%"
"Feb 17, 1998","206.59","206.39","207.17","205.57","0.12%"
"Feb 16, 1998","206.35","205.77","207.12","205.77","0.41%"
"Feb 13, 1998","205.50","204.07","205.66","203.15","0.51%"
"Feb 12, 1998","204.45","201.73","204.48","200.32","1.37%"
"Feb 11, 1998","201.69","200.16","203.04","200.13","0.66%"
"Feb 10, 1998","200.36","202.24","202.79","199.54","-0.95%"
"Feb 09, 1998","202.28","203.73","205.49","201.61","-0.64%"
"Feb 06, 1998","203.59","204.16","205.57","203.45","-0.48%"
"Feb 05, 1998","204.58","204.94","205.68","202.68","-0.17%"
"Feb 04, 1998","204.93","207.15","207.40","204.30","-1.06%"
"Feb 03, 1998","207.12","207.16","208.47","205.83","-0.09%"
"Feb 02, 1998","207.30","206.60","207.80","205.77","-0.10%"
"Jan 30, 1998","207.50","206.58","209.30","206.20","0.61%"
"Jan 29, 1998","206.24","205.15","206.66","204.08","0.42%"
"Jan 28, 1998","205.38","205.74","207.12","204.68","-0.26%"
"Jan 27, 1998","205.92","209.68","209.91","205.74","-1.77%"
"Jan 26, 1998","209.63","210.26","211.76","208.76","-0.15%"
"Jan 23, 1998","209.94","209.82","210.47","207.55","0.09%"
"Jan 22, 1998","209.75","207.34","210.44","206.25","1.23%"
"Jan 21, 1998","207.21","208.70","209.94","206.36","-0.84%"
"Jan 20, 1998","208.96","211.77","212.33","208.69","-1.05%"
"Jan 19, 1998","211.18","210.52","211.78","208.51","0.00%"
"Jan 16, 1998","211.17","212.07","212.20","208.81","-0.28%"
"Jan 15, 1998","211.76","213.20","213.91","210.98","-0.74%"
"Jan 14, 1998","213.33","214.71","214.99","212.57","-0.64%"
"Jan 13, 1998","214.70","215.31","216.40","214.46","-0.28%"
"Jan 12, 1998","215.31","213.23","215.64","212.54","1.12%"
"Jan 09, 1998","212.92","213.96","214.41","211.36","-0.49%"
"Jan 08, 1998","213.96","214.68","216.60","213.19","0.03%"
"Jan 07, 1998","213.90","217.56","217.98","212.31","-1.52%"
"Jan 06, 1998","217.20","217.63","218.94","215.75","-0.21%"
"Jan 05, 1998","217.66","217.27","219.56","216.43","-0.07%"
"Jan 02, 1998","217.81","215.14","218.04","214.89","1.20%"
"Dec 31, 1997","215.22","215.37","215.89","213.59","-0.13%"
"Dec 30, 1997","215.50","216.33","217.47","214.03","-0.34%"
"Dec 29, 1997","216.24","218.07","218.71","215.94","-1.22%"
"Dec 26, 1997","218.90","217.73","219.06","216.97","0.64%"
"Dec 25, 1997","217.50","216.47","217.91","216.47","0.49%"
"Dec 24, 1997","216.45","215.95","217.10","215.66","0.40%"
"Dec 23, 1997","215.59","216.10","217.48","215.30","-0.42%"
"Dec 22, 1997","216.50","216.03","217.97","215.28","0.25%"
"Dec 19, 1997","215.96","214.06","216.07","213.28","0.80%"
"Dec 18, 1997","214.25","209.99","215.36","208.91","2.14%"
"Dec 17, 1997","209.76","213.78","215.22","206.57","-1.93%"
"Dec 16, 1997","213.88","213.69","214.59","212.84","0.04%"
"Dec 15, 1997","213.79","214.98","216.96","212.87","-0.69%"
"Dec 12, 1997","215.27","215.11","216.36","214.51","0.08%"
"Dec 11, 1997","215.10","213.28","215.66","212.69","0.68%"
"Dec 10, 1997","213.64","214.22","214.53","211.05","-0.31%"
"Dec 09, 1997","214.31","215.07","215.48","213.33","-0.29%"
"Dec 08, 1997","214.94","215.08","216.63","214.26","-0.55%"
"Dec 05, 1997","216.12","215.46","216.20","214.08","0.27%"
"Dec 04, 1997","215.53","216.71","217.95","215.16","-0.62%"
"Dec 03, 1997","216.87","216.21","217.09","215.61","0.29%"
"Dec 02, 1997","216.25","216.92","218.14","215.73","-0.14%"
"Dec 01, 1997","216.56","215.83","217.96","214.75","0.27%"
"Nov 28, 1997","215.98","212.24","215.98","211.74","1.72%"
"Nov 27, 1997","212.32","212.75","213.22","211.65","-0.10%"
"Nov 26, 1997","212.54","213.51","214.55","211.91","-0.40%"
"Nov 25, 1997","213.39","214.45","216.29","212.50","-0.50%"
"Nov 24, 1997","214.47","213.82","215.56","213.49","0.10%"
"Nov 21, 1997","214.26","212.52","214.33","210.90","0.80%"
"Nov 20, 1997","212.56","214.74","215.97","212.44","-1.05%"
"Nov 19, 1997","214.81","213.31","215.90","213.05","0.70%"
"Nov 18, 1997","213.32","213.06","213.61","212.29","0.11%"
"Nov 17, 1997","213.08","212.40","214.05","209.58","0.40%"
"Nov 14, 1997","212.24","213.15","215.41","211.98","-0.61%"
"Nov 13, 1997","213.55","215.19","215.81","212.18","-0.99%"
"Nov 12, 1997","215.69","212.72","216.02","212.15","1.35%"
"Nov 11, 1997","212.81","211.06","213.95","211.01","0.79%"
"Nov 10, 1997","211.14","208.53","211.16","208.07","0.50%"
"Nov 07, 1997","210.09","208.35","210.35","208.11","0.72%"
"Nov 06, 1997","208.59","206.99","208.80","205.40","0.73%"
"Nov 05, 1997","207.07","205.39","207.32","204.59","0.72%"
"Nov 04, 1997","205.59","203.47","206.24","203.25","0.99%"
"Nov 03, 1997","203.58","202.06","203.83","200.49","1.04%"
"Oct 31, 1997","201.48","200.36","202.15","199.93","0.43%"
"Oct 30, 1997","200.62","201.55","202.07","199.72","-0.64%"
"Oct 29, 1997","201.92","200.80","202.35","199.52","0.50%"
"Oct 28, 1997","200.92","202.70","203.02","199.24","-0.67%"
"Oct 27, 1997","202.27","199.40","202.92","199.05","1.45%"
"Oct 24, 1997","199.38","199.12","199.81","197.46","0.20%"
"Oct 23, 1997","198.99","197.20","199.28","196.85","0.93%"
"Oct 22, 1997","197.15","197.51","197.70","196.32","-0.23%"
"Oct 21, 1997","197.61","197.86","198.25","196.42","-0.13%"
"Oct 20, 1997","197.86","196.63","198.31","196.23","1.36%"
"Oct 17, 1997","195.20","193.68","195.68","193.64","0.80%"
"Oct 16, 1997","193.66","196.48","196.77","192.93","-1.43%"
"Oct 15, 1997","196.46","196.71","197.24","195.74","-0.43%"
"Oct 14, 1997","197.31","196.59","197.44","195.85","0.47%"
"Oct 13, 1997","196.39","194.84","197.20","194.73","0.82%"
"Oct 10, 1997","194.80","196.78","197.17","193.82","-1.04%"
"Oct 09, 1997","196.85","196.41","197.78","195.79","0.14%"
"Oct 08, 1997","196.57","198.64","198.95","195.58","-1.12%"
"Oct 07, 1997","198.80","196.56","199.24","196.47","0.94%"
"Oct 06, 1997","196.95","196.66","197.50","196.14","-0.19%"
"Oct 03, 1997","197.32","196.51","197.49","195.21","0.34%"
"Oct 02, 1997","196.65","195.15","196.89","194.54","0.62%"
"Oct 01, 1997","195.44","194.85","196.47","194.47","0.19%"
"Sep 30, 1997","195.07","194.67","196.24","193.90","0.24%"
"Sep 29, 1997","194.60","195.20","196.38","194.50","-0.06%"
"Sep 26, 1997","194.71","197.24","197.55","192.97","-1.37%"
"Sep 25, 1997","197.41","194.20","197.67","193.59","1.71%"
"Sep 24, 1997","194.09","196.98","197.67","192.43","-1.45%"
"Sep 23, 1997","196.94","195.26","197.24","194.81","0.75%"
"Sep 22, 1997","195.47","196.02","197.44","194.96","-0.67%"
"Sep 19, 1997","196.78","196.34","197.20","194.79","0.29%"
"Sep 18, 1997","196.22","192.86","197.78","192.63","1.38%"
"Sep 17, 1997","193.54","193.48","193.94","191.47","-0.02%"
"Sep 16, 1997","193.57","192.97","194.15","191.41","0.28%"
"Sep 15, 1997","193.02","193.58","194.33","192.47","-0.86%"
"Sep 12, 1997","194.69","191.24","195.00","191.10","1.67%"
"Sep 11, 1997","191.50","189.02","192.10","188.19","1.29%"
"Sep 10, 1997","189.06","188.80","190.10","188.34","0.08%"
"Sep 09, 1997","188.90","191.54","191.72","187.41","-1.29%"
"Sep 08, 1997","191.36","192.61","192.85","191.06","-0.87%"
"Sep 05, 1997","193.03","191.80","193.35","191.08","0.69%"
"Sep 04, 1997","191.70","191.50","192.66","189.97","-0.05%"
"Sep 03, 1997","191.79","193.17","193.86","191.25","-0.70%"
"Sep 02, 1997","193.15","194.46","195.70","192.70","-0.69%"
"Sep 01, 1997","194.49","195.48","195.54","193.86","-0.71%"
"Aug 29, 1997","195.88","192.42","196.29","191.96","1.73%"
"Aug 28, 1997","192.55","191.41","192.89","189.97","0.45%"
"Aug 27, 1997","191.68","190.32","192.43","190.00","0.73%"
"Aug 26, 1997","190.30","190.66","191.73","189.55","-0.24%"
"Aug 25, 1997","190.75","189.94","191.09","189.00","0.16%"
"Aug 22, 1997","190.45","186.39","190.72","185.25","2.15%"
"Aug 21, 1997","186.45","187.33","188.63","186.06","-0.49%"
"Aug 20, 1997","187.37","189.64","190.19","187.06","-1.26%"
"Aug 19, 1997","189.76","189.65","190.55","189.20","0.16%"
"Aug 18, 1997","189.45","188.43","190.16","188.10","0.20%"
"Aug 15, 1997","189.07","187.60","190.11","186.57","0.83%"
"Aug 14, 1997","187.51","183.15","187.94","182.79","2.26%"
"Aug 13, 1997","183.37","183.82","184.96","181.96","-0.24%"
"Aug 12, 1997","183.81","185.00","185.18","182.39","-0.67%"
"Aug 11, 1997","185.05","181.94","185.14","181.91","1.59%"
"Aug 08, 1997","182.16","188.22","189.04","180.81","-3.12%"
"Aug 07, 1997","188.02","190.26","190.86","186.35","-1.15%"
"Aug 06, 1997","190.20","193.73","194.22","189.69","-1.80%"
"Aug 05, 1997","193.69","192.92","194.26","192.24","0.48%"
"Aug 04, 1997","192.77","193.58","193.76","192.17","-0.23%"
"Aug 01, 1997","193.21","194.56","195.52","192.47","-0.65%"
"Jul 31, 1997","194.48","192.82","194.91","192.16","0.88%"
"Jul 30, 1997","192.78","192.72","193.91","191.51","-0.11%"
"Jul 29, 1997","193.00","192.41","193.11","190.74","0.29%"
"Jul 28, 1997","192.44","194.30","195.11","191.40","-0.96%"
"Jul 25, 1997","194.30","194.34","195.05","192.90","-0.06%"
"Jul 24, 1997","194.41","194.25","194.56","193.17","0.09%"
"Jul 23, 1997","194.23","193.20","195.27","193.20","0.52%"
"Jul 22, 1997","193.22","194.84","195.25","192.76","-0.98%"
"Jul 21, 1997","195.13","193.86","195.30","193.26","0.63%"
"Jul 18, 1997","193.90","193.78","194.53","192.81","0.02%"
"Jul 17, 1997","193.87","193.25","195.25","193.25","-0.03%"
"Jul 16, 1997","193.93","193.82","195.21","192.82","-0.13%"
"Jul 15, 1997","194.19","191.95","194.49","191.79","0.95%"
"Jul 14, 1997","192.36","192.67","193.20","191.35","-0.42%"
"Jul 11, 1997","193.17","190.69","193.56","190.56","1.14%"
"Jul 10, 1997","190.99","190.03","191.44","189.48","0.44%"
"Jul 09, 1997","190.15","190.22","191.11","189.50","-0.47%"
"Jul 08, 1997","191.04","190.07","191.61","189.34","0.32%"
"Jul 07, 1997","190.43","192.80","192.86","188.54","-1.17%"
"Jul 04, 1997","192.68","191.77","192.91","190.51","0.29%"
"Jul 03, 1997","192.13","191.91","192.74","190.15","0.07%"
"Jul 02, 1997","191.99","190.47","192.16","188.60","0.75%"
"Jul 01, 1997","190.57","190.83","192.03","189.78","-0.16%"
"Jun 30, 1997","190.87","190.64","190.98","189.77","0.16%"
"Jun 27, 1997","190.56","188.44","191.43","188.22","1.06%"
"Jun 26, 1997","188.56","189.32","190.21","188.19","-0.40%"
"Jun 25, 1997","189.31","191.68","191.80","188.86","-1.28%"
"Jun 24, 1997","191.76","191.33","192.13","190.33","0.01%"
"Jun 23, 1997","191.74","190.81","192.65","190.35","0.68%"
"Jun 20, 1997","190.44","188.04","190.69","187.92","1.17%"
"Jun 19, 1997","188.23","186.07","188.48","185.42","1.11%"
"Jun 18, 1997","186.17","185.63","186.40","184.87","0.27%"
"Jun 17, 1997","185.67","185.27","186.40","184.66","0.16%"
"Jun 16, 1997","185.37","187.43","187.81","185.06","-1.29%"
"Jun 13, 1997","187.80","186.26","188.06","185.88","0.63%"
"Jun 12, 1997","186.62","181.96","189.01","181.96","2.39%"
"Jun 11, 1997","182.26","183.38","184.27","181.24","-0.83%"
"Jun 10, 1997","183.78","185.21","185.35","183.11","-0.80%"
"Jun 09, 1997","185.26","186.43","186.49","182.60","-0.67%"
"Jun 06, 1997","186.51","188.70","189.41","186.45","-1.27%"
"Jun 05, 1997","188.90","189.87","189.93","188.01","-0.62%"
"Jun 04, 1997","190.08","189.55","190.55","188.62","0.24%"
"Jun 03, 1997","189.63","190.87","191.25","188.89","-0.67%"
"Jun 02, 1997","190.90","190.49","190.97","189.64","0.12%"
"May 30, 1997","190.68","190.87","191.31","189.93","-0.03%"
"May 29, 1997","190.73","189.51","191.17","188.75","0.46%"
"May 28, 1997","189.86","190.14","190.86","188.64","-0.32%"
"May 27, 1997","190.46","190.52","191.45","189.34","-0.10%"
"May 26, 1997","190.66","190.09","191.45","189.39","0.89%"
"May 23, 1997","188.98","188.70","189.55","187.22","0.21%"
"May 22, 1997","188.58","187.93","191.53","187.68","0.15%"
"May 21, 1997","188.29","186.58","189.67","186.55","0.95%"
"May 20, 1997","186.52","189.38","189.45","184.49","-1.68%"
"May 19, 1997","189.70","188.86","190.93","188.14","0.13%"
"May 16, 1997","189.45","190.31","191.90","188.11","-0.39%"
"May 15, 1997","190.20","192.08","193.35","188.74","-1.39%"
"May 14, 1997","192.89","193.32","194.92","192.48","-0.30%"
"May 13, 1997","193.47","193.47","194.81","191.82","-0.11%"
"May 12, 1997","193.69","194.26","194.32","190.95","-0.59%"
"May 09, 1997","194.84","200.26","200.44","193.07","-2.70%"
"May 08, 1997","200.24","202.11","202.85","199.72","-0.93%"
"May 07, 1997","202.12","204.97","206.45","201.02","-1.33%"
"May 06, 1997","204.84","205.71","206.10","203.15","-0.37%"
"May 05, 1997","205.60","205.42","205.97","204.74","0.01%"
"May 02, 1997","205.57","205.97","206.44","202.53","-0.33%"
"May 01, 1997","206.26","206.25","207.38","204.67","-0.07%"
"Apr 30, 1997","206.40","206.97","207.38","205.42","-0.28%"
"Apr 29, 1997","206.97","205.86","207.25","205.31","0.46%"
"Apr 28, 1997","206.03","205.13","206.58","205.09","0.50%"
"Apr 25, 1997","205.01","205.12","205.44","203.71","-0.05%"
"Apr 24, 1997","205.12","204.47","205.77","203.87","0.21%"
"Apr 23, 1997","204.68","206.39","206.74","204.27","-0.81%"
"Apr 22, 1997","206.36","204.96","206.91","204.69","0.59%"
"Apr 21, 1997","205.14","205.17","205.61","204.27","-0.21%"
"Apr 18, 1997","205.58","205.38","206.11","205.03","0.12%"
"Apr 17, 1997","205.34","204.44","205.76","203.01","0.43%"
"Apr 16, 1997","204.46","205.18","205.59","203.40","-0.40%"
"Apr 15, 1997","205.29","205.06","205.83","204.27","0.09%"
"Apr 14, 1997","205.10","205.36","206.06","204.51","-0.10%"
"Apr 11, 1997","205.31","204.15","205.39","203.71","0.61%"
"Apr 10, 1997","204.07","205.52","206.28","203.47","-0.65%"
"Apr 09, 1997","205.41","205.34","206.38","204.93","0.02%"
"Apr 08, 1997","205.36","204.46","205.45","203.82","0.39%"
"Apr 07, 1997","204.56","203.02","205.08","202.64","0.72%"
"Apr 04, 1997","203.10","201.72","203.93","201.24","0.72%"
"Apr 03, 1997","201.64","202.35","202.50","200.73","-0.48%"
"Apr 02, 1997","202.61","201.29","202.93","200.55","0.70%"
"Apr 01, 1997","201.21","202.71","203.77","200.57","-0.80%"
"Mar 31, 1997","202.84","202.20","203.89","201.98","0.21%"
"Mar 28, 1997","202.42","201.93","202.58","201.48","0.29%"
"Mar 27, 1997","201.83","202.23","202.52","200.80","-0.29%"
"Mar 26, 1997","202.42","200.22","202.48","199.74","1.01%"
"Mar 25, 1997","200.39","199.17","201.05","198.62","0.60%"
"Mar 24, 1997","199.20","196.88","199.30","195.95","1.15%"
"Mar 21, 1997","196.93","197.16","197.86","195.84","-0.14%"
"Mar 20, 1997","197.21","196.35","197.50","195.06","0.51%"
"Mar 19, 1997","196.21","194.86","196.95","194.69","0.77%"
"Mar 18, 1997","194.71","196.56","196.89","194.08","-0.95%"
"Mar 17, 1997","196.58","197.60","198.38","196.03","-0.58%"
"Mar 14, 1997","197.73","196.86","198.13","196.47","0.28%"
"Mar 13, 1997","197.17","195.40","197.36","194.95","0.98%"
"Mar 12, 1997","195.26","196.12","197.29","194.84","-0.26%"
